path,target,duration
RockClimbingIndoor/v_RockClimbingIndoor_g08_c07,74,490
RockClimbingIndoor/v_RockClimbingIndoor_g09_c01,74,252
RockClimbingIndoor/v_RockClimbingIndoor_g09_c02,74,246
RockClimbingIndoor/v_RockClimbingIndoor_g09_c03,74,246
RockClimbingIndoor/v_RockClimbingIndoor_g09_c04,74,296
RockClimbingIndoor/v_RockClimbingIndoor_g10_c01,74,418
RockClimbingIndoor/v_RockClimbingIndoor_g10_c02,74,412
RockClimbingIndoor/v_RockClimbingIndoor_g10_c03,74,441
RockClimbingIndoor/v_RockClimbingIndoor_g10_c04,74,403
RockClimbingIndoor/v_RockClimbingIndoor_g10_c05,74,426
RockClimbingIndoor/v_RockClimbingIndoor_g10_c06,74,412
RockClimbingIndoor/v_RockClimbingIndoor_g10_c07,74,426
RockClimbingIndoor/v_RockClimbingIndoor_g11_c01,74,167
RockClimbingIndoor/v_RockClimbingIndoor_g11_c02,74,166
RockClimbingIndoor/v_RockClimbingIndoor_g11_c03,74,167
RockClimbingIndoor/v_RockClimbingIndoor_g11_c04,74,169
RockClimbingIndoor/v_RockClimbingIndoor_g12_c01,74,478
RockClimbingIndoor/v_RockClimbingIndoor_g12_c02,74,491
RockClimbingIndoor/v_RockClimbingIndoor_g12_c03,74,516
RockClimbingIndoor/v_RockClimbingIndoor_g12_c04,74,493
RockClimbingIndoor/v_RockClimbingIndoor_g12_c05,74,491
RockClimbingIndoor/v_RockClimbingIndoor_g12_c06,74,501
RockClimbingIndoor/v_RockClimbingIndoor_g13_c01,74,167
RockClimbingIndoor/v_RockClimbingIndoor_g13_c02,74,157
RockClimbingIndoor/v_RockClimbingIndoor_g13_c03,74,149
RockClimbingIndoor/v_RockClimbingIndoor_g13_c04,74,224
RockClimbingIndoor/v_RockClimbingIndoor_g13_c05,74,186
RockClimbingIndoor/v_RockClimbingIndoor_g13_c06,74,249
RockClimbingIndoor/v_RockClimbingIndoor_g14_c01,74,326
RockClimbingIndoor/v_RockClimbingIndoor_g14_c02,74,306
RockClimbingIndoor/v_RockClimbingIndoor_g14_c03,74,415
RockClimbingIndoor/v_RockClimbingIndoor_g14_c04,74,422
RockClimbingIndoor/v_RockClimbingIndoor_g14_c05,74,403
RockClimbingIndoor/v_RockClimbingIndoor_g15_c01,74,342
RockClimbingIndoor/v_RockClimbingIndoor_g15_c02,74,333
RockClimbingIndoor/v_RockClimbingIndoor_g15_c03,74,333
RockClimbingIndoor/v_RockClimbingIndoor_g15_c04,74,333
RockClimbingIndoor/v_RockClimbingIndoor_g16_c01,74,247
RockClimbingIndoor/v_RockClimbingIndoor_g16_c02,74,248
RockClimbingIndoor/v_RockClimbingIndoor_g16_c03,74,250
RockClimbingIndoor/v_RockClimbingIndoor_g16_c04,74,250
RockClimbingIndoor/v_RockClimbingIndoor_g16_c05,74,252
RockClimbingIndoor/v_RockClimbingIndoor_g17_c01,74,319
RockClimbingIndoor/v_RockClimbingIndoor_g17_c02,74,404
RockClimbingIndoor/v_RockClimbingIndoor_g17_c03,74,308
RockClimbingIndoor/v_RockClimbingIndoor_g17_c04,74,237
RockClimbingIndoor/v_RockClimbingIndoor_g17_c05,74,260
RockClimbingIndoor/v_RockClimbingIndoor_g17_c06,74,418
RockClimbingIndoor/v_RockClimbingIndoor_g17_c07,74,378
RockClimbingIndoor/v_RockClimbingIndoor_g18_c01,74,167
RockClimbingIndoor/v_RockClimbingIndoor_g18_c02,74,169
RockClimbingIndoor/v_RockClimbingIndoor_g18_c03,74,166
RockClimbingIndoor/v_RockClimbingIndoor_g18_c04,74,167
RockClimbingIndoor/v_RockClimbingIndoor_g19_c01,74,446
RockClimbingIndoor/v_RockClimbingIndoor_g19_c02,74,393
RockClimbingIndoor/v_RockClimbingIndoor_g19_c03,74,407
RockClimbingIndoor/v_RockClimbingIndoor_g19_c04,74,402
RockClimbingIndoor/v_RockClimbingIndoor_g20_c01,74,400
RockClimbingIndoor/v_RockClimbingIndoor_g20_c02,74,397
RockClimbingIndoor/v_RockClimbingIndoor_g20_c03,74,404
RockClimbingIndoor/v_RockClimbingIndoor_g20_c04,74,397
RockClimbingIndoor/v_RockClimbingIndoor_g20_c05,74,397
RockClimbingIndoor/v_RockClimbingIndoor_g20_c06,74,400
RockClimbingIndoor/v_RockClimbingIndoor_g21_c01,74,367
RockClimbingIndoor/v_RockClimbingIndoor_g21_c02,74,325
RockClimbingIndoor/v_RockClimbingIndoor_g21_c03,74,408
RockClimbingIndoor/v_RockClimbingIndoor_g21_c04,74,409
RockClimbingIndoor/v_RockClimbingIndoor_g21_c05,74,438
RockClimbingIndoor/v_RockClimbingIndoor_g21_c06,74,408
RockClimbingIndoor/v_RockClimbingIndoor_g21_c07,74,450
RockClimbingIndoor/v_RockClimbingIndoor_g22_c01,74,427
RockClimbingIndoor/v_RockClimbingIndoor_g22_c02,74,406
RockClimbingIndoor/v_RockClimbingIndoor_g22_c03,74,427
RockClimbingIndoor/v_RockClimbingIndoor_g22_c04,74,413
RockClimbingIndoor/v_RockClimbingIndoor_g22_c05,74,420
RockClimbingIndoor/v_RockClimbingIndoor_g22_c06,74,413
RockClimbingIndoor/v_RockClimbingIndoor_g22_c07,74,433
RockClimbingIndoor/v_RockClimbingIndoor_g23_c01,74,324
RockClimbingIndoor/v_RockClimbingIndoor_g23_c02,74,343
RockClimbingIndoor/v_RockClimbingIndoor_g23_c03,74,336
RockClimbingIndoor/v_RockClimbingIndoor_g23_c04,74,332
RockClimbingIndoor/v_RockClimbingIndoor_g23_c05,74,340
RockClimbingIndoor/v_RockClimbingIndoor_g23_c06,74,332
RockClimbingIndoor/v_RockClimbingIndoor_g24_c01,74,458
RockClimbingIndoor/v_RockClimbingIndoor_g24_c02,74,417
RockClimbingIndoor/v_RockClimbingIndoor_g24_c03,74,397
RockClimbingIndoor/v_RockClimbingIndoor_g24_c04,74,417
RockClimbingIndoor/v_RockClimbingIndoor_g24_c05,74,438
RockClimbingIndoor/v_RockClimbingIndoor_g24_c06,74,408
RockClimbingIndoor/v_RockClimbingIndoor_g24_c07,74,438
RockClimbingIndoor/v_RockClimbingIndoor_g25_c01,74,414
RockClimbingIndoor/v_RockClimbingIndoor_g25_c02,74,438
RockClimbingIndoor/v_RockClimbingIndoor_g25_c03,74,391
RockClimbingIndoor/v_RockClimbingIndoor_g25_c04,74,414
RockClimbingIndoor/v_RockClimbingIndoor_g25_c05,74,426
RockClimbingIndoor/v_RockClimbingIndoor_g25_c06,74,427
RockClimbingIndoor/v_RockClimbingIndoor_g25_c07,74,403
RopeClimbing/v_RopeClimbing_g08_c01,75,179
RopeClimbing/v_RopeClimbing_g08_c02,75,103
RopeClimbing/v_RopeClimbing_g08_c03,75,118
RopeClimbing/v_RopeClimbing_g08_c04,75,184
RopeClimbing/v_RopeClimbing_g09_c01,75,152
RopeClimbing/v_RopeClimbing_g09_c02,75,158
RopeClimbing/v_RopeClimbing_g09_c03,75,154
RopeClimbing/v_RopeClimbing_g09_c04,75,167
RopeClimbing/v_RopeClimbing_g10_c01,75,151
RopeClimbing/v_RopeClimbing_g10_c02,75,154
RopeClimbing/v_RopeClimbing_g10_c03,75,156
RopeClimbing/v_RopeClimbing_g10_c04,75,156
RopeClimbing/v_RopeClimbing_g10_c05,75,151
RopeClimbing/v_RopeClimbing_g11_c01,75,101
RopeClimbing/v_RopeClimbing_g11_c02,75,107
RopeClimbing/v_RopeClimbing_g11_c03,75,158
RopeClimbing/v_RopeClimbing_g11_c04,75,101
RopeClimbing/v_RopeClimbing_g12_c01,75,222
RopeClimbing/v_RopeClimbing_g12_c02,75,134
RopeClimbing/v_RopeClimbing_g12_c03,75,190
RopeClimbing/v_RopeClimbing_g12_c04,75,72
RopeClimbing/v_RopeClimbing_g13_c01,75,77
RopeClimbing/v_RopeClimbing_g13_c02,75,77
RopeClimbing/v_RopeClimbing_g13_c03,75,77
RopeClimbing/v_RopeClimbing_g13_c04,75,89
RopeClimbing/v_RopeClimbing_g13_c05,75,77
RopeClimbing/v_RopeClimbing_g13_c06,75,98
RopeClimbing/v_RopeClimbing_g13_c07,75,84
RopeClimbing/v_RopeClimbing_g14_c01,75,182
RopeClimbing/v_RopeClimbing_g14_c02,75,227
RopeClimbing/v_RopeClimbing_g14_c03,75,217
RopeClimbing/v_RopeClimbing_g14_c04,75,180
RopeClimbing/v_RopeClimbing_g14_c05,75,181
RopeClimbing/v_RopeClimbing_g15_c01,75,226
RopeClimbing/v_RopeClimbing_g15_c02,75,228
RopeClimbing/v_RopeClimbing_g15_c03,75,245
RopeClimbing/v_RopeClimbing_g15_c04,75,228
RopeClimbing/v_RopeClimbing_g15_c05,75,327
RopeClimbing/v_RopeClimbing_g16_c01,75,219
RopeClimbing/v_RopeClimbing_g16_c02,75,161
RopeClimbing/v_RopeClimbing_g16_c03,75,168
RopeClimbing/v_RopeClimbing_g16_c04,75,151
RopeClimbing/v_RopeClimbing_g16_c05,75,151
RopeClimbing/v_RopeClimbing_g17_c01,75,180
RopeClimbing/v_RopeClimbing_g17_c02,75,185
RopeClimbing/v_RopeClimbing_g17_c03,75,195
RopeClimbing/v_RopeClimbing_g17_c04,75,194
RopeClimbing/v_RopeClimbing_g17_c05,75,249
RopeClimbing/v_RopeClimbing_g18_c01,75,188
RopeClimbing/v_RopeClimbing_g18_c02,75,181
RopeClimbing/v_RopeClimbing_g18_c03,75,203
RopeClimbing/v_RopeClimbing_g18_c04,75,204
RopeClimbing/v_RopeClimbing_g18_c05,75,183
RopeClimbing/v_RopeClimbing_g19_c01,75,155
RopeClimbing/v_RopeClimbing_g19_c02,75,171
RopeClimbing/v_RopeClimbing_g19_c03,75,168
RopeClimbing/v_RopeClimbing_g19_c04,75,171
RopeClimbing/v_RopeClimbing_g19_c05,75,164
RopeClimbing/v_RopeClimbing_g19_c06,75,190
RopeClimbing/v_RopeClimbing_g19_c07,75,179
RopeClimbing/v_RopeClimbing_g20_c01,75,157
RopeClimbing/v_RopeClimbing_g20_c02,75,163
RopeClimbing/v_RopeClimbing_g20_c03,75,175
RopeClimbing/v_RopeClimbing_g20_c04,75,151
RopeClimbing/v_RopeClimbing_g21_c01,75,153
RopeClimbing/v_RopeClimbing_g21_c02,75,162
RopeClimbing/v_RopeClimbing_g21_c03,75,170
RopeClimbing/v_RopeClimbing_g21_c04,75,175
RopeClimbing/v_RopeClimbing_g22_c01,75,155
RopeClimbing/v_RopeClimbing_g22_c02,75,159
RopeClimbing/v_RopeClimbing_g22_c03,75,160
RopeClimbing/v_RopeClimbing_g22_c04,75,212
RopeClimbing/v_RopeClimbing_g23_c01,75,152
RopeClimbing/v_RopeClimbing_g23_c02,75,153
RopeClimbing/v_RopeClimbing_g23_c03,75,151
RopeClimbing/v_RopeClimbing_g23_c04,75,166
RopeClimbing/v_RopeClimbing_g24_c01,75,157
RopeClimbing/v_RopeClimbing_g24_c02,75,151
RopeClimbing/v_RopeClimbing_g24_c03,75,151
RopeClimbing/v_RopeClimbing_g24_c04,75,180
RopeClimbing/v_RopeClimbing_g25_c01,75,152
RopeClimbing/v_RopeClimbing_g25_c02,75,163
RopeClimbing/v_RopeClimbing_g25_c03,75,165
RopeClimbing/v_RopeClimbing_g25_c04,75,168
RopeClimbing/v_RopeClimbing_g25_c05,75,157
Rowing/v_Rowing_g08_c01,76,198
Rowing/v_Rowing_g08_c02,76,175
Rowing/v_Rowing_g08_c03,76,198
Rowing/v_Rowing_g08_c04,76,281
Rowing/v_Rowing_g09_c01,76,319
Rowing/v_Rowing_g09_c02,76,304
Rowing/v_Rowing_g09_c03,76,319
Rowing/v_Rowing_g09_c04,76,426
Rowing/v_Rowing_g09_c05,76,395
Rowing/v_Rowing_g09_c06,76,441
Rowing/v_Rowing_g10_c01,76,501
Rowing/v_Rowing_g10_c02,76,492
Rowing/v_Rowing_g10_c03,76,331
Rowing/v_Rowing_g10_c04,76,507
Rowing/v_Rowing_g10_c05,76,439
Rowing/v_Rowing_g10_c06,76,481
Rowing/v_Rowing_g10_c07,76,491
Rowing/v_Rowing_g11_c01,76,272
Rowing/v_Rowing_g11_c02,76,192
Rowing/v_Rowing_g11_c03,76,340
Rowing/v_Rowing_g11_c04,76,368
Rowing/v_Rowing_g11_c05,76,325
Rowing/v_Rowing_g11_c06,76,168
Rowing/v_Rowing_g12_c01,76,250
Rowing/v_Rowing_g12_c02,76,620
Rowing/v_Rowing_g12_c03,76,243
Rowing/v_Rowing_g12_c04,76,440
Rowing/v_Rowing_g12_c05,76,753
Rowing/v_Rowing_g12_c06,76,288
Rowing/v_Rowing_g12_c07,76,833
Rowing/v_Rowing_g13_c01,76,217
Rowing/v_Rowing_g13_c02,76,139
Rowing/v_Rowing_g13_c03,76,116
Rowing/v_Rowing_g13_c04,76,216
Rowing/v_Rowing_g13_c05,76,187
Rowing/v_Rowing_g13_c06,76,178
Rowing/v_Rowing_g13_c07,76,120
Rowing/v_Rowing_g14_c01,76,210
Rowing/v_Rowing_g14_c02,76,292
Rowing/v_Rowing_g14_c03,76,262
Rowing/v_Rowing_g14_c04,76,348
Rowing/v_Rowing_g14_c05,76,375
Rowing/v_Rowing_g14_c06,76,222
Rowing/v_Rowing_g14_c07,76,416
Rowing/v_Rowing_g15_c01,76,778
Rowing/v_Rowing_g15_c02,76,823
Rowing/v_Rowing_g15_c03,76,846
Rowing/v_Rowing_g15_c04,76,845
Rowing/v_Rowing_g15_c05,76,846
Rowing/v_Rowing_g15_c06,76,800
Rowing/v_Rowing_g15_c07,76,823
Rowing/v_Rowing_g16_c01,76,168
Rowing/v_Rowing_g16_c02,76,166
Rowing/v_Rowing_g16_c03,76,135
Rowing/v_Rowing_g16_c04,76,129
Rowing/v_Rowing_g17_c01,76,302
Rowing/v_Rowing_g17_c02,76,362
Rowing/v_Rowing_g17_c03,76,273
Rowing/v_Rowing_g17_c04,76,214
Rowing/v_Rowing_g17_c05,76,170
Rowing/v_Rowing_g17_c06,76,333
Rowing/v_Rowing_g17_c07,76,383
Rowing/v_Rowing_g18_c01,76,255
Rowing/v_Rowing_g18_c02,76,257
Rowing/v_Rowing_g18_c03,76,253
Rowing/v_Rowing_g18_c04,76,366
Rowing/v_Rowing_g19_c01,76,270
Rowing/v_Rowing_g19_c02,76,347
Rowing/v_Rowing_g19_c03,76,160
Rowing/v_Rowing_g19_c04,76,370
Rowing/v_Rowing_g19_c05,76,390
Rowing/v_Rowing_g19_c06,76,204
Rowing/v_Rowing_g20_c01,76,166
Rowing/v_Rowing_g20_c02,76,209
Rowing/v_Rowing_g20_c03,76,168
Rowing/v_Rowing_g20_c04,76,306
Rowing/v_Rowing_g21_c01,76,171
Rowing/v_Rowing_g21_c02,76,123
Rowing/v_Rowing_g21_c03,76,297
Rowing/v_Rowing_g21_c04,76,146
Rowing/v_Rowing_g21_c05,76,113
Rowing/v_Rowing_g22_c01,76,163
Rowing/v_Rowing_g22_c02,76,140
Rowing/v_Rowing_g22_c03,76,179
Rowing/v_Rowing_g22_c04,76,114
Rowing/v_Rowing_g23_c01,76,250
Rowing/v_Rowing_g23_c02,76,216
Rowing/v_Rowing_g23_c03,76,259
Rowing/v_Rowing_g23_c04,76,159
Rowing/v_Rowing_g23_c05,76,200
Rowing/v_Rowing_g24_c01,76,389
Rowing/v_Rowing_g24_c02,76,232
Rowing/v_Rowing_g24_c03,76,146
Rowing/v_Rowing_g24_c04,76,133
Rowing/v_Rowing_g24_c05,76,199
Rowing/v_Rowing_g25_c01,76,417
Rowing/v_Rowing_g25_c02,76,417
Rowing/v_Rowing_g25_c03,76,433
Rowing/v_Rowing_g25_c04,76,337
Rowing/v_Rowing_g25_c05,76,353
Rowing/v_Rowing_g25_c06,76,366
SalsaSpin/v_SalsaSpin_g08_c01,77,200
SalsaSpin/v_SalsaSpin_g08_c02,77,200
SalsaSpin/v_SalsaSpin_g08_c03,77,200
SalsaSpin/v_SalsaSpin_g08_c04,77,200
SalsaSpin/v_SalsaSpin_g08_c05,77,200
SalsaSpin/v_SalsaSpin_g09_c01,77,167
SalsaSpin/v_SalsaSpin_g09_c02,77,167
SalsaSpin/v_SalsaSpin_g09_c03,77,167
SalsaSpin/v_SalsaSpin_g09_c04,77,167
SalsaSpin/v_SalsaSpin_g09_c05,77,167
SalsaSpin/v_SalsaSpin_g09_c06,77,167
SalsaSpin/v_SalsaSpin_g10_c01,77,168
SalsaSpin/v_SalsaSpin_g10_c02,77,168
SalsaSpin/v_SalsaSpin_g10_c03,77,168
SalsaSpin/v_SalsaSpin_g10_c04,77,168
SalsaSpin/v_SalsaSpin_g10_c05,77,168
SalsaSpin/v_SalsaSpin_g10_c06,77,168
SalsaSpin/v_SalsaSpin_g11_c01,77,167
SalsaSpin/v_SalsaSpin_g11_c02,77,167
SalsaSpin/v_SalsaSpin_g11_c03,77,167
SalsaSpin/v_SalsaSpin_g11_c04,77,167
SalsaSpin/v_SalsaSpin_g11_c05,77,167
SalsaSpin/v_SalsaSpin_g11_c06,77,167
SalsaSpin/v_SalsaSpin_g12_c01,77,200
SalsaSpin/v_SalsaSpin_g12_c02,77,200
SalsaSpin/v_SalsaSpin_g12_c03,77,200
SalsaSpin/v_SalsaSpin_g12_c04,77,200
SalsaSpin/v_SalsaSpin_g12_c05,77,200
SalsaSpin/v_SalsaSpin_g12_c06,77,200
SalsaSpin/v_SalsaSpin_g13_c01,77,200
SalsaSpin/v_SalsaSpin_g13_c02,77,200
SalsaSpin/v_SalsaSpin_g13_c03,77,200
SalsaSpin/v_SalsaSpin_g13_c04,77,187
SalsaSpin/v_SalsaSpin_g14_c01,77,333
SalsaSpin/v_SalsaSpin_g14_c02,77,333
SalsaSpin/v_SalsaSpin_g14_c03,77,333
SalsaSpin/v_SalsaSpin_g14_c04,77,333
SalsaSpin/v_SalsaSpin_g14_c05,77,333
SalsaSpin/v_SalsaSpin_g14_c06,77,333
SalsaSpin/v_SalsaSpin_g15_c01,77,167
SalsaSpin/v_SalsaSpin_g15_c02,77,167
SalsaSpin/v_SalsaSpin_g15_c03,77,167
SalsaSpin/v_SalsaSpin_g15_c04,77,167
SalsaSpin/v_SalsaSpin_g15_c05,77,167
SalsaSpin/v_SalsaSpin_g15_c06,77,167
SalsaSpin/v_SalsaSpin_g16_c01,77,333
SalsaSpin/v_SalsaSpin_g16_c02,77,333
SalsaSpin/v_SalsaSpin_g16_c03,77,333
SalsaSpin/v_SalsaSpin_g16_c04,77,333
SalsaSpin/v_SalsaSpin_g16_c05,77,333
SalsaSpin/v_SalsaSpin_g17_c01,77,168
SalsaSpin/v_SalsaSpin_g17_c02,77,168
SalsaSpin/v_SalsaSpin_g17_c03,77,168
SalsaSpin/v_SalsaSpin_g17_c04,77,168
SalsaSpin/v_SalsaSpin_g18_c01,77,168
SalsaSpin/v_SalsaSpin_g18_c02,77,168
SalsaSpin/v_SalsaSpin_g18_c03,77,168
SalsaSpin/v_SalsaSpin_g18_c04,77,168
SalsaSpin/v_SalsaSpin_g19_c01,77,333
SalsaSpin/v_SalsaSpin_g19_c02,77,333
SalsaSpin/v_SalsaSpin_g19_c03,77,333
SalsaSpin/v_SalsaSpin_g19_c04,77,276
SalsaSpin/v_SalsaSpin_g20_c01,77,167
SalsaSpin/v_SalsaSpin_g20_c02,77,167
SalsaSpin/v_SalsaSpin_g20_c03,77,167
SalsaSpin/v_SalsaSpin_g20_c04,77,167
SalsaSpin/v_SalsaSpin_g20_c05,77,167
SalsaSpin/v_SalsaSpin_g21_c01,77,200
SalsaSpin/v_SalsaSpin_g21_c02,77,200
SalsaSpin/v_SalsaSpin_g21_c03,77,200
SalsaSpin/v_SalsaSpin_g21_c04,77,200
SalsaSpin/v_SalsaSpin_g21_c05,77,200
SalsaSpin/v_SalsaSpin_g22_c01,77,333
SalsaSpin/v_SalsaSpin_g22_c02,77,333
SalsaSpin/v_SalsaSpin_g22_c03,77,333
SalsaSpin/v_SalsaSpin_g22_c04,77,333
SalsaSpin/v_SalsaSpin_g22_c05,77,333
SalsaSpin/v_SalsaSpin_g23_c01,77,168
SalsaSpin/v_SalsaSpin_g23_c02,77,168
SalsaSpin/v_SalsaSpin_g23_c03,77,168
SalsaSpin/v_SalsaSpin_g23_c04,77,168
SalsaSpin/v_SalsaSpin_g24_c01,77,168
SalsaSpin/v_SalsaSpin_g24_c02,77,168
SalsaSpin/v_SalsaSpin_g24_c03,77,168
SalsaSpin/v_SalsaSpin_g24_c04,77,168
SalsaSpin/v_SalsaSpin_g24_c05,77,153
SalsaSpin/v_SalsaSpin_g25_c01,77,333
SalsaSpin/v_SalsaSpin_g25_c02,77,333
SalsaSpin/v_SalsaSpin_g25_c03,77,333
SalsaSpin/v_SalsaSpin_g25_c04,77,268
SngBeard/v_SngBeard_g08_c01,78,0
SngBeard/v_SngBeard_g08_c02,78,0
SngBeard/v_SngBeard_g08_c03,78,0
SngBeard/v_SngBeard_g08_c04,78,0
SngBeard/v_SngBeard_g08_c05,78,0
SngBeard/v_SngBeard_g08_c06,78,0
SngBeard/v_SngBeard_g08_c07,78,0
SngBeard/v_SngBeard_g09_c01,78,0
SngBeard/v_SngBeard_g09_c02,78,0
SngBeard/v_SngBeard_g09_c03,78,0
SngBeard/v_SngBeard_g09_c04,78,0
SngBeard/v_SngBeard_g09_c05,78,0
SngBeard/v_SngBeard_g09_c06,78,0
SngBeard/v_SngBeard_g09_c07,78,0
SngBeard/v_SngBeard_g10_c01,78,0
SngBeard/v_SngBeard_g10_c02,78,0
SngBeard/v_SngBeard_g10_c03,78,0
SngBeard/v_SngBeard_g10_c04,78,0
SngBeard/v_SngBeard_g10_c05,78,0
SngBeard/v_SngBeard_g10_c06,78,0
SngBeard/v_SngBeard_g10_c07,78,0
SngBeard/v_SngBeard_g11_c01,78,0
SngBeard/v_SngBeard_g11_c02,78,0
SngBeard/v_SngBeard_g11_c03,78,0
SngBeard/v_SngBeard_g11_c04,78,0
SngBeard/v_SngBeard_g12_c01,78,0
SngBeard/v_SngBeard_g12_c02,78,0
SngBeard/v_SngBeard_g12_c03,78,0
SngBeard/v_SngBeard_g12_c04,78,0
SngBeard/v_SngBeard_g12_c05,78,0
SngBeard/v_SngBeard_g12_c06,78,0
SngBeard/v_SngBeard_g13_c01,78,0
SngBeard/v_SngBeard_g13_c02,78,0
SngBeard/v_SngBeard_g13_c03,78,0
SngBeard/v_SngBeard_g13_c04,78,0
SngBeard/v_SngBeard_g13_c05,78,0
SngBeard/v_SngBeard_g13_c06,78,0
SngBeard/v_SngBeard_g14_c01,78,0
SngBeard/v_SngBeard_g14_c02,78,0
SngBeard/v_SngBeard_g14_c03,78,0
SngBeard/v_SngBeard_g14_c04,78,0
SngBeard/v_SngBeard_g14_c05,78,0
SngBeard/v_SngBeard_g14_c06,78,0
SngBeard/v_SngBeard_g15_c01,78,0
SngBeard/v_SngBeard_g15_c02,78,0
SngBeard/v_SngBeard_g15_c03,78,0
SngBeard/v_SngBeard_g15_c04,78,0
SngBeard/v_SngBeard_g15_c05,78,0
SngBeard/v_SngBeard_g15_c06,78,0
SngBeard/v_SngBeard_g15_c07,78,0
SngBeard/v_SngBeard_g16_c01,78,0
SngBeard/v_SngBeard_g16_c02,78,0
SngBeard/v_SngBeard_g16_c03,78,0
SngBeard/v_SngBeard_g16_c04,78,0
SngBeard/v_SngBeard_g16_c05,78,0
SngBeard/v_SngBeard_g16_c06,78,0
SngBeard/v_SngBeard_g17_c01,78,0
SngBeard/v_SngBeard_g17_c02,78,0
SngBeard/v_SngBeard_g17_c03,78,0
SngBeard/v_SngBeard_g17_c04,78,0
SngBeard/v_SngBeard_g17_c05,78,0
SngBeard/v_SngBeard_g17_c06,78,0
SngBeard/v_SngBeard_g17_c07,78,0
SngBeard/v_SngBeard_g18_c01,78,0
SngBeard/v_SngBeard_g18_c02,78,0
SngBeard/v_SngBeard_g18_c03,78,0
SngBeard/v_SngBeard_g18_c04,78,0
SngBeard/v_SngBeard_g18_c05,78,0
SngBeard/v_SngBeard_g18_c06,78,0
SngBeard/v_SngBeard_g18_c07,78,0
SngBeard/v_SngBeard_g19_c01,78,0
SngBeard/v_SngBeard_g19_c02,78,0
SngBeard/v_SngBeard_g19_c03,78,0
SngBeard/v_SngBeard_g19_c04,78,0
SngBeard/v_SngBeard_g19_c05,78,0
SngBeard/v_SngBeard_g19_c06,78,0
SngBeard/v_SngBeard_g19_c07,78,0
SngBeard/v_SngBeard_g20_c01,78,0
SngBeard/v_SngBeard_g20_c02,78,0
SngBeard/v_SngBeard_g20_c03,78,0
SngBeard/v_SngBeard_g20_c04,78,0
SngBeard/v_SngBeard_g20_c05,78,0
SngBeard/v_SngBeard_g20_c06,78,0
SngBeard/v_SngBeard_g20_c07,78,0
SngBeard/v_SngBeard_g21_c01,78,0
SngBeard/v_SngBeard_g21_c02,78,0
SngBeard/v_SngBeard_g21_c03,78,0
SngBeard/v_SngBeard_g21_c04,78,0
SngBeard/v_SngBeard_g21_c05,78,0
SngBeard/v_SngBeard_g21_c06,78,0
SngBeard/v_SngBeard_g21_c07,78,0
SngBeard/v_SngBeard_g22_c01,78,0
SngBeard/v_SngBeard_g22_c02,78,0
SngBeard/v_SngBeard_g22_c03,78,0
SngBeard/v_SngBeard_g22_c04,78,0
SngBeard/v_SngBeard_g22_c05,78,0
SngBeard/v_SngBeard_g22_c06,78,0
SngBeard/v_SngBeard_g22_c07,78,0
SngBeard/v_SngBeard_g23_c01,78,0
SngBeard/v_SngBeard_g23_c02,78,0
SngBeard/v_SngBeard_g23_c03,78,0
SngBeard/v_SngBeard_g23_c04,78,0
SngBeard/v_SngBeard_g23_c05,78,0
SngBeard/v_SngBeard_g23_c06,78,0
SngBeard/v_SngBeard_g23_c07,78,0
SngBeard/v_SngBeard_g24_c01,78,0
SngBeard/v_SngBeard_g24_c02,78,0
SngBeard/v_SngBeard_g24_c03,78,0
SngBeard/v_SngBeard_g24_c04,78,0
SngBeard/v_SngBeard_g24_c05,78,0
SngBeard/v_SngBeard_g24_c06,78,0
SngBeard/v_SngBeard_g24_c07,78,0
SngBeard/v_SngBeard_g25_c01,78,0
SngBeard/v_SngBeard_g25_c02,78,0
SngBeard/v_SngBeard_g25_c03,78,0
SngBeard/v_SngBeard_g25_c04,78,0
SngBeard/v_SngBeard_g25_c05,78,0
SngBeard/v_SngBeard_g25_c06,78,0
Shotput/v_Shotput_g08_c01,79,146
Shotput/v_Shotput_g08_c02,79,112
Shotput/v_Shotput_g08_c03,79,107
Shotput/v_Shotput_g08_c04,79,126
Shotput/v_Shotput_g08_c05,79,126
Shotput/v_Shotput_g08_c06,79,102
Shotput/v_Shotput_g08_c07,79,116
Shotput/v_Shotput_g09_c01,79,65
Shotput/v_Shotput_g09_c02,79,72
Shotput/v_Shotput_g09_c03,79,82
Shotput/v_Shotput_g09_c04,79,77
Shotput/v_Shotput_g09_c05,79,84
Shotput/v_Shotput_g09_c06,79,77
Shotput/v_Shotput_g09_c07,79,76
Shotput/v_Shotput_g10_c01,79,56
Shotput/v_Shotput_g10_c02,79,86
Shotput/v_Shotput_g10_c03,79,72
Shotput/v_Shotput_g10_c04,79,96
Shotput/v_Shotput_g10_c05,79,82
Shotput/v_Shotput_g10_c06,79,71
Shotput/v_Shotput_g11_c01,79,84
Shotput/v_Shotput_g11_c02,79,84
Shotput/v_Shotput_g11_c03,79,87
Shotput/v_Shotput_g11_c04,79,79
Shotput/v_Shotput_g11_c05,79,93
Shotput/v_Shotput_g11_c06,79,76
Shotput/v_Shotput_g11_c07,79,89
Shotput/v_Shotput_g12_c01,79,82
Shotput/v_Shotput_g12_c02,79,87
Shotput/v_Shotput_g12_c03,79,79
Shotput/v_Shotput_g12_c04,79,79
Shotput/v_Shotput_g12_c05,79,75
Shotput/v_Shotput_g12_c06,79,67
